codeCI,codeCH,libelleCI,XLambert93,YLambert93
741504	,	BF	,	Virieu-le-Grand-Belley	,"	905328,621	","	6530502,288"
590331	,	JO	,	Haluchère	,"	358418,18	","	6692454,997"
393587	,	00	,	Tillières	,"	557008,651	","	6852954,844"
721837	,	BV	,	St-Just-d'Avray	,"	815772,597	","	6545968,591"
112482	,	PR	,	Poste 64 Solers	,"	680379,575	","	6839483,426"
784611	,	00	,	Vinça	,"	661157,223	","	6172124,872"
192690	,	00	,	Chambley	,"	911646,896	","	6887488,291"
182626	,	00	,	Fellering	,"	997795,854	","	6762776,414"
313080	,	BV	,	St-Roch (Somme)	,"	648480,534	","	6977398,028"
566943	,	00	,"	ITE Km 10,6	","	855995,32	","	6434685,9"
611442	,	ES	,	Fenouillet	,"	571126,462	","	6288459,019"
118588	,	PN	,	Arcis-sur-Aube	,"	783496,679	","	6826633,466"
718411	,	00	,	Novillars	,"	936738,104	","	6691768,781"
366922	,	00	,	St-Germain-Bel-air	,"	631804,865	","	6866507,055"
050013	,	00	,	ITE ZI St-Martin-d'Héres	,"	918343,046	","	6457687,528"
114223	,	00	,	ITE Budillon-Rabatel	,"	892473,31	","	6474556,027"
295543	,	00	,	Sous-le-Bois	,"	767124,618	","	7019034,849"
491043	,	00	,	Taillebourg	,"	417177,056	","	6532141,741"
33928	,	WD	,	Offenbuch	,"	1053953,422	","	6841365,345"
317503	,	00	,	Feuquières-Fressenneville	,"	598886,164	","	6997018,571"
174433	,	00	,	Bouy	,"	798834,41	","	6888777,449"
741819	,	BV	,	Ugine	,"	965665,672	","	6522024,177"
763250	,	00	,	Aspres-sur-Buëch	,"	918874,505	","	6383823,672"
184507	,	BV	,	Héricourt	,"	983276,371	","	6725932,989"
641118	,	00	,	Youx	,"	685171,445	","	6558871,372"
439554	,	00	,	Vitrolles-Aéroport-Marseille-P	,"	881164,51	","	6262795,981"
734475	,	00	,	Thiers	,"	742151,865	","	6529205,63"
491241	,	PA	,	St-André-de-Cubzac	,"	429522,737	","	6438479,284"
784546	,	BV	,	Millas	,"	674810,702	","	6176638,925"
673640	,	00	,	Halsou-Larressore	,"	341152,174	","	6263303,588"
441535	,	EP	,	Miramas ITE SMEA	,"	860490,244	","	6278587,84"
185538	,	00	,	Autet	,"	903117,735	","	6719132,328"
474262	,	00	,	La Roche	,"	168042,706	","	6843561,615"
611012	,	L5	,	Toulouse-Raynal-Triage	,"	574048,262	","	6282899,368"
313742	,	00	,	Feuquières-Broquiers	,"	615549,097	","	6951223,946"
594242	,	00	,	Donzenac	,"	582451,392	","	6459630,678"
775882	,	BS	,	St-Gilles-du-Gard	,"	815500,978	","	6286819,829"
184804	,	00	,	Mathay	,"	984321,005	","	6710735,701"
116756	,	00	,	Les Ormes-sur-Voulzie	,"	716770,627	","	6817879,488"
118067	,	00	,	St-Lyé	,"	774043,273	","	6806967,216"
345413	,	00	,	Cantin	,"	708683,653	","	7023849,783"
295790	,	00	,	Leval	,"	759795,215	","	7009941,913"
611574	,	00	,	Les Cabannes	,"	592380,539	","	6188332,626"
214056	,	00	,	Sélestat	,"	1029521,575	","	6804877,881"
757518	,	00	,	Fréjus-St-Raphaël	,"	1004109,527	","	6266081,568"
751362	,	BV	,	Pertuis	,"	901886,213	","	6290466,092"
761874	,	00	,	Luc-en-Diois	,"	894740,654	","	6393576,897"
753731	,	00	,	Lamanon	,"	868611,241	","	6291226,546"
784330	,	00	,	Le Boulou-Perthus	,"	686364,096	","	6158754,782"
182295	,	00	,	Ostheim-Beblenheim	,"	1024044,171	","	6793281,818"
215129	,	00	,	Réchicourt-le-Château	,"	983300,549	","	6847463,595"
594606	,	00	,	Varetz	,"	578082,068	","	6455842,719"
118232	,	00	,	Montiéramey	,"	798694,201	","	6792678,208"
757591	,	00	,	Mandelieu-la-Napoule	,"	1018641,31	","	6277386,664"
296186	,	00	,	Dercy-Mortiers	,"	749028,282	","	6954850,087"
485185	,	00	,	La Jarrie	,"	389243,971	","	6565886,954"
004606	,	00	,	Sémaphore 116	,"	916297,567	","	6672849,973"
762237	,	00	,	Les Salines	,"	1177538,557	","	6109959,493"
345389	,	BV	,	Bouchain	,"	723687,653	","	7020065,024"
182303	,	BV	,	Bennwihr	,"	1023933,557	","	6790061,861"
478552	,	BV	,	Évron	,"	447433,979	","	6789431,988"
146993	,	00	,	ITE SCEM	,"	735678,728	","	6552542,829"
756338	,	00	,	Cros-de-Cagnes	,"	1036059,837	","	6293474,408"
697300	,	00	,	Épinay-Villetaneuse TT	,"	650838,85	","	6873439,227"
215012	,	00	,	Sarrebourg	,"	997852,415	","	6856371,537"
181016	,	00	,	St-Louis-la-Chaussée	,"	1040226,148	","	6733003,2"
721746	,	00	,	Civrieux-d'Azergues	,"	833324,003	","	6530281,288"
681429	,	00	,	Fontenay-le-Vicomte	,"	656076,441	","	6828549,797"
672303	,	00	,	Labatut	,"	376252,803	","	6279800,886"
783332	,	00	,	St-Laurent-d'Olt	,"	709436,54	","	6370931,016"
472639	,	LZ	,	ZU-Rhein	,"	1023685,898	","	6746786,01"
185314	,	00	,	Ronchamp	,"	971680,249	","	6739430,833"
543322	,	EA	,	Gommiers	,"	603071,268	","	6777942,177"
595132	,	00	,	Négrondes	,"	532528,125	","	6474101,981"
645150	,	00	,	La Capelle-Viescamp	,"	642102,318	","	6424795,676"
423301	,	00	,	Bessanges	,"	459426,233	","	6447499,941"
783274	,	00	,	St-Sauveur-de-Peyre	,"	724276,242	","	6395767,062"
144311	,	00	,	Rozières-sur-Mouzon	,"	901277,2	","	6783508,307"
575050	,	00	,	Ste-Maure-Noyant	,"	516297,111	","	6670709,008"
745539	,	00	,	La Burbanche	,"	896552,116	","	6533368,613"
381269	,	00	,	Sérifontaine	,"	610180,203	","	6918231,338"
113894	,	00	,	Freinville-Sevran	,"	664749,918	","	6869821,237"
681395	,	00	,	Le Bras-de-fer	,"	659522,188	","	6836041,203"
491308	,	00	,	Fontcouverte	,"	421209,351	","	6525703,274"
584151	,	00	,	Lamothe-Montravel	,"	464741,594	","	6421616,551"
281469	,	00	,	Ebblinghem	,"	658193,26	","	7070598,693"
682161	,	00	,	Cesson	,"	670019,998	","	6829737,975"
338590	,	00	,	Monte-Carlo-Country-Club	,"	1058197,302	","	6305200,607"
559856	,	00	,	Viaduc De Neuvial	,"	712755,688	","	6558706,063"
271379	,	00	,	Chennevières-sur-Marne	,"	665179,374	","	6855168,901"
393462	,	00	,	Houdan	,"	597366,545	","	6856010,213"
381087	,	00	,	Colombes	,"	645733,358	","	6869563,552"
641803	,	00	,	Teillet-Argenty	,"	663030,727	","	6571938,756"
286831	,	00	,	Pont-de-Bois	,"	709097,747	","	7058567,473"
761932	,	00	,	Belgodere	,"	1193106,755	","	6183486,991"
184259	,	00	,	Chèvremont	,"	994446,163	","	6731903,551"
761668	,	00	,	St-Paul-lès-Romans	,"	867955,347	","	6443633,378"
471359	,	00	,	Retiers	,"	372243,987	","	6766099,489"
474189	,	BV	,	Bannalec	,"	199730,478	","	6779746,363"
004648	,	00	,	Sémaphore n635	,"	882895,6	","	6606659,877"
683136	,	00	,	Pont-sur-Yonne	,"	714957,06	","	6798572,96"
747592	,	00	,	Monestier-de-Clermont	,"	907797,733	","	6427058,539"
492108	,	00	,	Les Ardoines	,"	656627,509	","	6853598,095"
645705	,	00	,	Bort-les-Orgues	,"	661121,345	","	6478773,943"
174698	,	ES	,	Connantre	,"	766329,401	","	6847971,19"
471060	,	00	,	L'Hermitage-Mordelles	,"	341535,046	","	6791303,725"
718742	,	RF	,	Bletterans	,"	887871,827	","	6630599,348"
575332	,	00	,	Anché-Voulon	,"	488580,36	","	6586994,446"
683334	,	00	,	St-Florentin-Ville	,"	755203,763	","	6767355,896"
381236	,	00	,	Trie-Château	,"	613995,231	","	6909868,735"
783225	,	00	,	Loubaresse	,"	717119,824	","	6424903,151"
144212	,	00	,	Mirecourt	,"	931983,668	","	6804531,399"
745299	,	00	,	Tutegny	,"	938090,269	","	6585001,281"
276378	,	00	,	Villers-St-Paul	,"	662858,878	","	6909336,232"
613455	,	00	,	Monteils	,"	620434,022	","	6352945,091"
113886	,	00	,	L'Abbaye	,"	664600,136	","	6869258,412"
192286	,	00	,	Morhange	,"	967979,451	","	6876963,762"
682476	,	00	,	La Grande-Paroisse	,"	692390,007	","	6808723,163"
594333	,	EC	,	Souillac	,"	575456,359	","	6421178,226"
582635	,	00	,	La Hume	,"	373722,714	","	6401941,552"
775544	,	00	,	St-Julien-les-Fumades	,"	795315,488	","	6346548,854"
781856	,	00	,	Sallèles-d'Aude	,"	695625,449	","	6240357,867"
597690	,	00	,	Ste-Feyre	,"	617066,326	","	6560664,212"
182345	,	00	,	Logelbach	,"	1021542,396	","	6785125,463"
757625	,	00	,	Cannes	,"	1024714,868	","	6281036,69"
387175	,	00	,	Romilly-la-Puthenaye	,"	543108,665	","	6880315,551"
171256	,	00	,	Montbré	,"	775732,957	","	6899822,471"
214106	,	00	,	Ebersheim	,"	1033042,354	","	6810548,685"
214635	,	00	,	Urmatt	,"	1020235,389	","	6833853,903"
726331	,	00	,	Rive-de-Gier	,"	825404,713	","	6492934,938"
721241	,	00	,	Couzon-au-Mont-d'Or	,"	841950,359	","	6529313,674"
182683	,	BV	,	Wittelsheim	,"	1018972,54	","	6754888,422"
287185	,	00	,	Deûlémont	,"	699568,586	","	7068885,575"
755231	,	00	,	Ollioules-Sanary-sur-Mer	,"	930030,307	","	6228911,287"
584102	,	00	,	St-Émilion	,"	450598,672	","	6425205,246"
140459	,	00	,	Signal S302	,"	786533,758	","	6535996,728"
175026	,	00	,	Mussey	,"	852009,104	","	6857990,474"
423889	,	00	,	Licaugas	,"	384695,286	","	6374493,367"
582437	,	00	,	Croix-d'Hins	,"	397932,328	","	6408493,463"
595520	,	00	,	St-Pierre-de-Chignac	,"	531536,127	","	6449418,383"
592360	,	00	,	Fromental	,"	579185,175	","	6564827,614"
473116	,	00	,	Yffiniac	,"	282486,342	","	6833851,861"
753533	,	00	,	Ponteau-St-Pierre	,"	864495,876	","	6253858,197"
592642	,	00	,	Beynac (Haute-Vienne)	,"	559026,332	","	6520346,059"
212415	,	00	,	Roppenheim	,"	1071140,403	","	6873051,008"
276576	,	00	,	Luzarches	,"	657770,872	","	6891031,802"
399006	,	00	,	Poste 12 Marcoussis	,"	639286,265	","	6839428,746"
712414	,	00	,	ITE ZI Rochefort-sur-Nenon	,"	893288,164	","	6673126,929"
696104	,	00	,	Châtillon-sur-Loire	,"	683275,802	","	6723211,185"
484352	,	00	,	Champtocé-sur-Loire	,"	408246,81	","	6708262,401"
583005	,	BA	,	Angoulême	,"	476780,11	","	6508617,669"
313049	,	BC	,	Longueau	,"	656246,279	","	6976313,102"
313049	,	GJ	,	Longueau	,"	652981,443	","	6974836,068"
313049	,	P3	,	Longueau	,"	653156,618	","	6974356,481"
171637	,	00	,	Sillery	,"	783392,544	","	6901004,941"
171637	,	EP	,	Sillery	,"	783968,761	","	6900802,148"
448084	,	SI	,	Briouze	,"	446919,005	","	6852050,364"
286013	,	RL	,	Lille-Délivrance	,"	699955,343	","	7059462,998"
286013	,	P2	,	Lille-Délivrance	,"	700438,102	","	7060228,723"
295600	,	BL	,	Aulnoye-Aymeries	,"	759758,909	","	7010016,459"
681247	,	BF	,	Le Vert-de-Maisons	,"	658390,525	","	6853968,526"
345025	,	C2	,	Lens	,"	689239,994	","	7035412,668"
345025	,	BS	,	Lens	,"	689031,462	","	7035448,144"
345025	,	BE	,	Lens	,"	689614,33	","	7035750,983"
745232	,	00	,	Flies	,"	933375,007	","	6579471,854"
781062	,	1B	,	Port-la-Nouvelle	,"	703281,545	","	6212211,541"
491001	,	TR	,	Saintes	,"	418979,12	","	6523693,118"
411454	,	70	,	Montérolier-Buchy	,"	580561,554	","	6946527,323"
574004	,	EL	,	Blois	,"	573941,927	","	6723755,491"
342014	,	BN	,	Arras	,"	691449,853	","	7022377,946"
342014	,	P1	,	Arras	,"	683141,896	","	7019614,402"
342014	,	RL	,	Arras	,"	683242,824	","	7019906,64"
296442	,	RC	,	Tergnier	,"	720926,802	","	6953187,465"
765479	,	VA	,	L'Isle-Fontaine-de-Vaucluse	,"	863707,223	","	6315400,416"
172155	,	RF	,	Mohon	,"	825026,258	","	6962853,314"
287169	,	00	,	Marquette	,"	703600,737	","	7063958,12"
393579	,	3T	,	Massy-Palaiseau-Grande-Ceintur	,"	651932,045	","	6841515,59"
286039	,	27	,	Lille-St-Sauveur	,"	706363,559	","	7058086,384"
641167	,	BV	,	Les Ancizes-St-Georges	,"	687200,846	","	6536860,589"
444539	,	BV	,	Argentan	,"	477551,198	","	6852951,537"
343301	,	00	,	Wallers	,"	728035,093	","	7031953,07"
141218	,	00	,	Bayon	,"	945556,849	","	6823805,274"
386466	,	17	,	Achères-Triage	,"	635559,801	","	6873607,042"
386466	,	57	,	Achères-Triage	,"	632248,473	","	6878779,616"
386466	,	33	,	Achères-Triage	,"	634983,243	","	6873743,404"
413013	,	BG	,	Le Havre	,"	497017,662	","	6935721,224"
413013	,	AD	,	Le Havre	,"	493144,982	","	6936850,343"
543694	,	ES	,	La Foulonnerie	,"	620525,226	","	6762391,494"
773200	,	BN	,	Sète	,"	761429,182	","	6260645,014"
773200	,	EP	,	Sète	,"	761049,728	","	6259267,455"
386656	,	ET	,	Vernouillet-Verneuil	,"	625867,795	","	6875874,77"
185009	,	PL	,	Vesoul	,"	933990,821	","	6729785,696"
192666	,	ZE	,	Conflans-Jarny	,"	909653,48	","	6900090,849"
192666	,	RF	,	Conflans-Jarny	,"	909899,516	","	6900084,001"
212092	,	RI	,	Hausbergen-Triage	,"	1048238,51	","	6844721,234"
212092	,	AC	,	Hausbergen-Triage	,"	1047813,725	","	6843505,49"
212092	,	10	,	Hausbergen-Triage	,"	1047911,934	","	6846825,101"
393223	,	V1	,	St-Cyr	,"	630528,164	","	6856031,373"
723197	,	BV	,	Lyon-Part-Dieu	,"	844579,722	","	6519593,772"
713032	,	P2	,	Gevrey-Triage	,"	852536,796	","	6685756,104"
611046	,	46	,	Fauga	,"	561173,627	","	6258353,588"
175067	,	BV	,	Nançois-Tronville	,"	868551,001	","	6848868,1"
175067	,	V3	,	Nançois-Tronville	,"	868037,631	","	6849479,853"
175000	,	E1	,	St-Dizier	,"	846277,424	","	6838697,603"
342006	,	P2	,	Béthune	,"	673933,128	","	7047444,101"
474379	,	EP	,	La Boissière	,"	185930,167	","	6781705,46"
116848	,	EP	,	Condé-en-Brie	,"	740864,467	","	6870955,673"
393702	,	04	,	Massy-TGV	,"	646985,555	","	6849830,112"
116012	,	PA	,	Gretz-Armainvilliers	,"	678600,314	","	6850524,004"
116012	,	GA	,	Gretz-Armainvilliers	,"	679871,277	","	6849714,352"
116012	,	EP	,	Gretz-Armainvilliers	,"	680460,593	","	6847585,172"
592394	,	BV	,	Forgevieille	,"	586937,71	","	6581816,595"
276113	,	00	,	Chantilly-Gouvieux	,"	660586,02	","	6898802,086"
683268	,	P5	,	Laroche-Migennes	,"	738510,809	","	6762329,478"
683268	,	P1	,	Laroche-Migennes	,"	737852,488	","	6762364,715"
545244	,	PB	,	Juvisy	,"	655654,269	","	6845211,092"
545244	,	PD	,	Juvisy	,"	654927,084	","	6844007,709"
393231	,	QN	,	Trappes-Marchandises	,"	626944,482	","	6853188,046"
287037	,	P8	,	Dunkerque-Grande-Synthe	,"	648833,03	","	7100583,681"
287037	,	P7	,	Dunkerque-Grande-Synthe	,"	650390,426	","	7100354,68"
287037	,	PH	,	Dunkerque-Grande-Synthe	,"	648228,59	","	7099903,443"
286005	,	J4	,	Lille-Flandres	,"	706349,162	","	7058473,723"
286005	,	LO	,	Lille-Flandres	,"	706729,549	","	7060930,898"
286005	,	VR	,	Lille-Flandres	,"	706757,947	","	7062043,318"
286005	,	M1	,	Lille-Flandres	,"	706504,073	","	7060491,202"
725689	,	23	,	Mâcon-Ville	,"	839966,274	","	6578847,805"
725689	,	KM	,	Mâcon-Ville	,"	839491,28	","	6578409,948"
725689	,	PK	,	Mâcon-Ville	,"	839206,366	","	6577974,899"
725689	,	BV	,	Mâcon-Ville	,"	840417,645	","	6579717,965"
713040	,	VS	,	Dijon-Ville	,"	852475,49	","	6693347,215"
586776	,	EM	,	Casteljaloux	,"	467330,918	","	6362345,823"
286872	,	XB	,	Baisieux	,"	718687,772	","	7057854,852"
713875	,	13	,	Perrigny-Triage	,"	853775,022	","	6688848,065"
713875	,	AT	,	Perrigny-Triage	,"	853319,909	","	6691036,744"
713875	,	PS	,	Perrigny-Triage	,"	853673,791	","	6691000,745"
713875	,	BE	,	Perrigny-Triage	,"	854664,965	","	6690188,124"
545004	,	AT	,	Paris-Tolbiac	,"	656117,628	","	6855796,836"
545004	,	FR	,	Paris-Tolbiac	,"	654859,012	","	6858060,313"
761908	,	00	,	Algajola	,"	1181075,978	","	6185486,242"
487652	,	IT	,	Brézé-St-Cyr-en-Bourg	,"	468350,954	","	6680418,936"
713578	,	RS	,	Chagny	,"	831834,415	","	6647545,396"
214221	,	00	,	Epfig	,"	1029458,391	","	6816332,615"
765503	,	BV	,	Cavaillon	,"	864400,682	","	6306080,165"
761403	,	RN	,	Peyraud	,"	840445,993	","	6468162,954"
382358	,	TU	,	St-Cloud	,"	642327,442	","	6860519,487"
141549	,	EP	,	Xeuilley	,"	929280,43	","	6833775,535"
575001	,	FP	,	Poitiers	,"	495881,98	","	6612708,597"
118752	,	00	,	Brienne-le-Château	,"	813420,736	","	6811739,867"
725002	,	BF	,	Chalon-sur-Saône	,"	840196,119	","	6633212,232"
543140	,	BV	,	Lamotte-Beuvron	,"	626500,924	","	6722092,807"
343004	,	AG	,	Valenciennes	,"	736830,648	","	7029655,891"
343004	,	S2	,	Valenciennes	,"	737260,956	","	7030350,765"
345041	,	00	,	Liévin	,"	683715,514	","	7037419,98"
765875	,	RN	,	Villeneuve-lès-Avignon	,"	842922,05	","	6318241,54"
328328	,	TA	,	Bibliothèque-François-Mitterra	,"	654759,773	","	6858217,627"
317040	,	01	,	Conchil-le-Temple	,"	604399,663	","	7029200,373"
182006	,	FR	,	Mulhouse-Nord	,"	1021945,1	","	6748014,02"
182006	,	A2	,	Mulhouse-Nord	,"	1021901,694	","	6747986,085"
286302	,	P1	,	Hazebrouck	,"	668131,395	","	7069771,973"
753285	,	FD	,	Pas-des-Lanciers	,"	882483,822	","	6259727,116"
753285	,	EP	,	Pas-des-Lanciers	,"	881713,898	","	6261420,451"
761312	,	BV	,	Épinouze	,"	851530,677	","	6468992,18"
444372	,	S3	,	Trouville-Deauville	,"	488684,576	","	6920472,371"
713412	,	BI	,	Dole-Ville	,"	887031,888	","	6669326,475"
713412	,	BV	,	Dole-Ville	,"	888726,108	","	6669229,249"
583823	,	IP	,	Luxé	,"	475872,317	","	6536063,631"
481002	,	TU	,	Nantes	,"	355674,649	","	6689141,07"
741637	,	00	,	La Rachy-Gilly	,"	961291,306	","	6511755,518"
315150	,	BV	,	Breuil-le-Sec	,"	660426,721	","	6919962,891"
118000	,	AO	,	Troyes	,"	777917,907	","	6802635,489"
118000	,	BV	,	Troyes	,"	778975,454	","	6800025,721"
171009	,	BN	,	Reims	,"	775355,194	","	6908247,686"
171009	,	RF	,	Reims	,"	775918,612	","	6908906,672"
214775	,	00	,	Bourg-Bruche	,"	1006313,182	","	6814680,04"
116293	,	DP	,	Vaires-Torcy	,"	671117,778	","	6863824,668"
116293	,	P4	,	Vaires-Torcy	,"	673104,197	","	6863965,28"
582551	,	SE	,	Labouheyre	,"	386818,621	","	6352582,627"
271312	,	P1	,	Le Bourget-Triage	,"	658322,984	","	6870333,522"
271312	,	TI	,	Le Bourget-Triage	,"	662396,559	","	6870371,333"
271312	,	19	,	Le Bourget-Triage	,"	657336,039	","	6870086,677"
271312	,	22	,	Le Bourget-Triage	,"	658462,09	","	6870370,666"
734228	,	00	,	Le Breuil-sur-Couze	,"	720484,921	","	6485332,586"
317362	,	03	,	Abbeville	,"	615089,692	","	7002673,734"
681809	,	PB	,	Villeneuve-St-Georges-Triage	,"	658372,401	","	6851604,249"
681809	,	FD	,	Villeneuve-St-Georges-Triage	,"	658380,618	","	6850929,633"
611400	,	RF	,	Portet-St-Simon	,"	569479,225	","	6270810,59"
394296	,	SP	,	Nogent-le-Rotrou	,"	537921,231	","	6805449,8"
141085	,	AG	,	Champigneulles	,"	931967,867	","	6854076,036"
444000	,	BV	,	Caen	,"	455910,217	","	6902590,873"
444000	,	JI	,	Caen	,"	456090,268	","	6902649,889"
753004	,	A1	,	Miramas	,"	861857,007	","	6277802,575"
753004	,	PC	,	Miramas	,"	859633,429	","	6277804,497"
753004	,	PA	,	Miramas	,"	861938,077	","	6277785,301"
753004	,	2B	,	Miramas	,"	860848,396	","	6277759,328"
444265	,	SI	,	Lisieux	,"	497708,885	","	6896919,203"
444265	,	IS	,	Lisieux	,"	497648,594	","	6896958,125"
487231	,	00	,	Noirterre	,"	441558,435	","	6646622,642"
723320	,	P1	,	Vénissieux-Voyageurs	,"	848252,929	","	6512745,172"
723320	,	FR	,	Vénissieux-Voyageurs	,"	850135,732	","	6511721,83"
611095	,	EA	,	Boussens	,"	534378,055	","	6231489,509"
728006	,	4N	,	Lyon-Guillotière	,"	844103,518	","	6513562,901"
728006	,	SC	,	Lyon-Guillotière	,"	842895,887	","	6517870,35"
728006	,	PO	,	Lyon-Guillotière	,"	843140,02	","	6517845,978"
575696	,	LO	,	Abilly	,"	526924,639	","	6651188,551"
345520	,	JE	,	Cambrai Ville	,"	717741,038	","	7008282,139"
215087	,	00	,	Brouviller-Lixheim	,"	1004838,86	","	6859758,394"
543165	,	BV	,	Salbris	,"	628188,12	","	6703268,621"
281071	,	BV	,	Calais-Fréthun	,"	616260,97	","	7090123,301"
713115	,	BS	,	Les Laumes-Alésia	,"	811757,275	","	6717282,359"
713115	,	FE	,	Les Laumes-Alésia	,"	810902,487	","	6716860,302"
713115	,	24	,	Les Laumes-Alésia	,"	810901,004	","	6716848,825"
713115	,	SS	,	Les Laumes-Alésia	,"	808182,28	","	6718851,806"
594002	,	EZ	,	Brive-la-Gaillarde	,"	581143,294	","	6451638,3"
185165	,	00	,	Vaivre	,"	933017,114	","	6730446,118"
751081	,	DV	,	Marseille-Blancarde	,"	896311,992	","	6246760,15"
636381	,	RM	,	Poste 51 Sorigny	,"	522747,583	","	6681574,192"
636381	,	SG	,	Poste 51 Sorigny	,"	529275,408	","	6694388,315"
481465	,	BV	,	Montaigu-Vendée	,"	372076,918	","	6662692,545"
487009	,	BV	,	Thouars	,"	456147,988	","	6658840,684"
141135	,	AM	,	Blainville-Damelevières	,"	948195,529	","	6836972,179"
641191	,	00	,	La Ville-Gozet	,"	668614,932	","	6583416,443"
142026	,	EP	,	Bricon	,"	845775,754	","	6776582,771"
142026	,	PL	,	Bricon	,"	845551,777	","	6778516,313"
571240	,	RA	,	St-Pierre-des-Corps	,"	528594,469	","	6700942,295"
586107	,	IP	,	Port-Ste-Marie	,"	497417,125	","	6352372,587"
586107	,	EB	,	Port-Ste-Marie	,"	488003,753	","	6351281,636"
281873	,	PK	,	Magenta	,"	652759,814	","	6864396,017"
184010	,	00	,	Bif L34-8/L38	,"	1024726,727	","	6781901,477"
345314	,	P3	,	Somain	,"	720188,737	","	7028691,368"
345314	,	AP	,	Somain	,"	717970,443	","	7028635,184"
575076	,	RF	,	Port-de-Piles	,"	517505,443	","	6658912,527"
763755	,	00	,	Laragne	,"	924876,854	","	6361518,179"
756007	,	RE	,	Nice-St-Roch	,"	1043577,888	","	6298906,36"
756007	,	EP	,	Nice-St-Roch	,"	1046011,067	","	6302117,94"
113100	,	PK	,	Paris-La Villette	,"	653513,894	","	6865686,562"
402255	,	00	,	La Rochelle-Champs-de-Mars	,"	379641,818	","	6571522,273"
411470	,	SG	,	Serqueux	,"	557048,806	","	6950693,96"
491225	,	IT	,	Gauriaguet	,"	418839,681	","	6522913,078"
491225	,	IM	,	Gauriaguet	,"	433027,165	","	6446323,964"
382218	,	BV	,	La Défense	,"	644164,187	","	6866205,721"
762047	,	VP	,	Le Regino	,"	1190933,376	","	6184555,384"
113159	,	FC	,	Paris-Garage-de-l'Ourcq	,"	657271,663	","	6866684,675"
113159	,	PA	,	Paris-Garage-de-l'Ourcq	,"	656602,429	","	6866674,397"
586008	,	EB	,	Agen	,"	511880,228	","	6346654,989"
761007	,	BG	,	Valence	,"	849520,173	","	6428343,069"
761007	,	SO	,	Valence	,"	849704,207	","	6429087,527"
781104	,	DP	,	Narbonne	,"	700053,144	","	6231917,59"
781104	,	AN	,	Narbonne	,"	701067,751	","	6233092,005"
741793	,	00	,	Bourg-St-Maurice	,"	993817,282	","	6509069,337"
116640	,	00	,	Crouy-sur-Ourcq	,"	704597,473	","	6887978,175"
386003	,	BB	,	La Garenne-Colombes	,"	641900,502	","	6868039,676"
271338	,	TL	,	Bobigny	,"	657694,635	","	6870247,617"
271338	,	VV	,	Bobigny	,"	658314,59	","	6867936,36"
271338	,	GA	,	Bobigny	,"	657896,062	","	6869417,58"
473009	,	RF	,	St-Brieuc	,"	273902,746	","	6838695,787"
448142	,	SP	,	Viessoix	,"	431962,948	","	6860644,868"
448142	,	SI	,	Viessoix	,"	431976,829	","	6860622,959"
276618	,	00	,	Montataire	,"	658946,536	","	6905869,759"
611061	,	54	,	Carbonne	,"	554900,995	","	6246029,996"
696351	,	CA	,	Varennes-sur-Allier	,"	732160,152	","	6577273,204"
276055	,	GI	,	Ermont-Eaubonne	,"	646196,167	","	6876067,743"
116327	,	00	,	Esbly	,"	686117,048	","	6867032,379"
194407	,	P2	,	Mont-St-Martin	,"	902111,587	","	6941169,074"
686006	,	PL	,	Paris-Gare-de-Lyon	,"	654816,119	","	6860207,55"
613802	,	00	,	Cordes-Vindrac	,"	611859,798	","	6330465,399"
574244	,	BV	,	Menars	,"	580305,127	","	6728391,218"
755314	,	RF	,	La Pauline-Hyères	,"	947331,931	","	6231528,332"
751602	,	PG	,	L'Estaque	,"	890274,823	","	6253563,944"
751602	,	PA	,	L'Estaque	,"	887312,619	","	6254404,247"
764472	,	PN	,	Le Teil (Ardèche)	,"	834278,229	","	6386656,399"
575704	,	27	,	Mignaloux-Nouaillé	,"	512853,988	","	6599036,72"
575563	,	EP	,	Ayron-Latillé	,"	476645,585	","	6622298,382"
481697	,	00	,	La Baule-les-Pins	,"	294798,854	","	6700813,747"
448514	,	S3	,	Avranches	,"	375593,18	","	6843358,306"
448514	,	S4	,	Avranches	,"	368669,159	","	6837694,034"
448514	,	S5	,	Avranches	,"	367156,267	","	6837356,027"
